site_id,juniorhigh_p,seniorhigh_p,associate_p,college_p,spouse_p,divorce_p,ever_married_p,age_20_p,age_20_40_p,avg_age,median_age,pr_avg_age,median_income,christian_p,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote7,vote8,vote9
連江縣北竿鄉,0.8139,0.6554,0.3622,0.277,0.5431,0.08,0.6811,0.1618,0.337,41.86,42.7333,0.4607,703,0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
連江縣東引鄉,0.8599,0.7045,0.3339,0.234,0.5286,0.0769,0.6456,0.2169,0.4261,37.9622,37.3333,0.0813,864,0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
連江縣莒光鄉,0.808,0.6553,0.3593,0.2587,0.5547,0.088,0.692,0.1833,0.3427,43.8431,45.2857,0.7046,752,0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
連江縣南竿鄉,0.8463,0.6873,0.3887,0.2932,0.5259,0.0877,0.6589,0.1758,0.3594,39.7899,39.9167,0.2439,795,0.0241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
苗栗縣大湖鄉,0.7976,0.5787,0.2215,0.1546,0.5161,0.0786,0.6946,0.1573,0.2996,45.0363,46,0.7995,552,0.0169,0.5705018777739843,0.42184776292852993,0.23332362365278184,-0.3188279663475486,-0.47480106100795755,-0.37684210526315787,0.2189761458054141,0.6446379105658884,0.5679806918744972,0.5534950071326676
苗栗縣公館鄉,0.8584,0.6632,0.298,0.2101,0.5158,0.0718,0.6679,0.1728,0.3365,42.1502,41.9947,0.4932,596,0.0156,0.5324,0.3596896360613338,0.1536904104546291,-0.24342105263157895,-0.45785799421079515,-0.3992872900050908,0.20723047127178826,0.6031904287138584,0.5422910845821691,0.5416064422878382
苗栗縣後龍鎮,0.7883,0.5393,0.2365,0.1713,0.5072,0.0729,0.6723,0.1617,0.3235,42.635,42.2734,0.5528,554,0.012,0.5442795595978938,0.34064885496183206,0.18107978977544195,-0.09881796690307329,-0.4178313253012048,-0.38705035971223023,0.14568880079286423,0.5518427518427519,0.4831013916500994,0.5029880478087649
苗栗縣苗栗市,0.8833,0.7186,0.3721,0.267,0.5029,0.0844,0.6595,0.163,0.3369,41.7013,41,0.4309,636,0.0351,0.5289239062823968,0.43045702029368094,0.28136378682555446,-0.33180987202925044,-0.45507782400986285,-0.34243599689681925,0.24723350609329037,0.6486225229579508,0.6176181102362205,0.6379493724739417
苗栗縣南庄鄉,0.7886,0.4874,0.1821,0.1196,0.4726,0.1027,0.692,0.1385,0.2793,44.881,46,0.7832,518,0.0832,0.6523031203566122,0.4595419847328244,0.16691729323308271,-0.20902255639097744,-0.5075987841945289,-0.4481707317073171,0.19937205651491366,0.6641452344931922,0.5712050078247262,0.5527950310559007
苗栗縣三灣鄉,0.7838,0.5586,0.2347,0.1648,0.5426,0.0694,0.7085,0.1431,0.2837,45.6767,47,0.8591,539,0.012,0.6030848329048843,0.4034179181771103,0.16615067079463364,-0.28827444956477216,-0.5127537740760021,-0.4602003162888772,0.15201768933112217,0.5665280665280665,0.5061333333333333,0.4782608695652174
苗栗縣三義鄉,0.8278,0.6221,0.2783,0.1958,0.524,0.0745,0.6713,0.173,0.3361,42.5045,42.1593,0.5339,569,0.0304,0.5745745745745746,0.39090909090909093,0.20710659898477157,-0.32098147220831247,-0.4881612090680101,-0.45869234668018244,0.1458953636750319,0.6398583712696004,0.5709876543209876,0.6130678917815212
苗栗縣獅潭鄉,0.7386,0.5621,0.1717,0.1064,0.5171,0.0947,0.7297,0.1105,0.2388,49.9143,52,0.9892,541,0.0107,0.6343490304709142,0.46405228758169936,0.20786516853932585,-0.29120879120879123,-0.5509433962264151,-0.48785046728971965,0.25862068965517243,0.6548507462686567,0.5885167464114832,0.5653846153846154
苗栗縣泰安鄉,0.8058,0.4488,0.1369,0.0838,0.4842,0.1297,0.7135,0.1621,0.3241,41.1299,42,0.3604,579,0.3303,0.6431226765799256,0.45296442687747035,0.2586623690572119,-0.3243027888446215,-0.5634599838318513,-0.5136436597110754,0.2098138747884941,0.6180645161290322,0.5478036175710594,0.5785340314136126
苗栗縣通霄鎮,0.7635,0.5268,0.2312,0.1675,0.5182,0.0637,0.6754,0.158,0.3189,44.0732,44,0.7209,534,0.0089,0.6037539103232534,0.36741214057507987,0.16467780429594273,-0.05329153605015674,-0.4423940149625935,-0.41492537313432837,0.1012987012987013,0.5923566878980892,0.45045045045045046,0.5022727272727273
苗栗縣銅鑼鄉,0.8398,0.6449,0.2748,0.1883,0.5198,0.0737,0.6789,0.1657,0.321,43.7008,44,0.6883,575,0.0333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
苗栗縣頭份市,0.8812,0.6927,0.3529,0.2543,0.5281,0.0828,0.671,0.1672,0.3697,38.7803,38,0.1382,622,0.0321,0.5062043795620438,0.3781358725508149,0.33136640236031717,-0.26854408245904654,-0.43346848507187613,-0.40434142752023544,0.16818181818181818,0.625501372176483,0.5657362028553165,0.5603691844038425
苗栗縣頭屋鄉,0.8171,0.6184,0.2596,0.1828,0.5241,0.08,0.6907,0.1505,0.3173,44.5087,44.86,0.7534,583,0.0232,0.5808080808080808,0.45937659683188553,0.24462640736949848,-0.29812087353986794,-0.4887063655030801,-0.4312210200927357,0.19894179894179895,0.5916069600818833,0.5653986451276707,0.6153447382063245
苗栗縣西湖鄉,0.7834,0.5678,0.2227,0.1519,0.539,0.0679,0.7132,0.1418,0.2761,47.6961,49,0.9648,583,0.0083,0.5604513702310586,0.38946224877783814,0.17609046849757673,-0.2725310307609282,-0.44069640914036995,-0.3718371837183718,0.19108635097493037,0.6476293103448276,0.6050744622173193,0.5815485996705108
苗栗縣苑裡鎮,0.7953,0.5474,0.2412,0.1747,0.5219,0.0608,0.6652,0.1751,0.342,41.8384,41,0.458,525,0.0156,0.5713608345187292,0.4145717937792927,0.24264392324093817,-0.02242152466367713,-0.45991058122205664,-0.42006549568323903,0.16058621764889305,0.5729764181007011,0.5003270111183781,0.5091093117408907
苗栗縣造橋鄉,0.8289,0.6151,0.2623,0.1914,0.5207,0.0747,0.6824,0.1608,0.3313,43.3301,43,0.6423,559,0.0306,0.5634266886326195,0.3811881188118812,0.2013039934800326,-0.2935672514619883,-0.49056603773584906,-0.4762184380504991,0.24146341463414633,0.6383682469680264,0.5852017937219731,0.5757057313943541
苗栗縣竹南鎮,0.871,0.6807,0.3682,0.2757,0.5304,0.078,0.6678,0.1629,0.3718,37.9212,37.7051,0.0759,635,0.0251,0.5178385867682715,0.3604783599088838,0.22682786413356362,-0.13924665856622115,-0.3758900073655782,-0.3541921290637986,0.1474003028773347,0.5973568281938326,0.5273052820053715,0.555635838150289
苗栗縣卓蘭鎮,0.7844,0.5599,0.2337,0.1695,0.5289,0.0711,0.6887,0.1507,0.3294,44.6844,44.9157,0.7696,540,0.0421,0.533815397703105,0.40467937608318894,0.20664045434687636,-0.13976705490848584,-0.45474695234577023,-0.4182763744427935,0.24777045366421094,0.6266519823788547,0.5354550530429928,0.5880758807588076
南投縣埔里鎮,0.8257,0.5739,0.2589,0.1802,0.4655,0.102,0.6484,0.1582,0.3159,42.4692,42.9468,0.5285,514,0.0751,0.5744540039708802,0.4216133942161339,0.26024770275669196,-0.2323673315769665,-0.49080896033340776,-0.4404646660212972,0.25322843995843847,0.6752932748276171,0.6275004505316273,0.6021247429746401
南投縣草屯鎮,0.8447,0.6438,0.3369,0.2276,0.5075,0.0742,0.653,0.1693,0.3395,41.666,41,0.4228,566,0.0464,0.5273116744019993,0.39231327048585934,0.18475916606757728,-0.026222537207654145,-0.4215328467153285,-0.3756906077348066,0.22777899104607993,0.6,0.5863874345549738,0.5976110488988429
南投縣國姓鄉,0.7355,0.4574,0.1752,0.1183,0.4866,0.0927,0.6911,0.1454,0.2779,45.7209,47.4924,0.8645,478,0.0152,0.6064096144216324,0.45076142131979696,0.21521572632116415,-0.20579201404124617,-0.4449278681016716,-0.4749599817059227,0.246191212188121,0.6759377392191885,0.6295133437990581,0.6222280198278111
南投縣集集鎮,0.7994,0.5331,0.2373,0.1605,0.5144,0.0787,0.6932,0.1492,0.2921,45.4355,46.3654,0.8401,576,0.0233,0.5182625863770978,0.37904015670910873,0.1727541954590326,-0.16204379562043797,-0.440844009042954,-0.38403614457831325,0.2179386309992132,0.644808743169399,0.6027777777777777,0.5300207039337475
南投縣鹿谷鄉,0.773,0.5413,0.2334,0.161,0.5481,0.0659,0.715,0.1454,0.2947,46.6512,48,0.9187,547,0.0186,0.576068376068376,0.4032957502168257,0.13991416309012875,-0.10867733782645324,-0.4602076124567474,-0.40034071550255534,0.26294277929155313,0.6347975882859603,0.5414462081128748,0.5465013286093888
南投縣名間鄉,0.7802,0.5533,0.244,0.1629,0.5176,0.0704,0.6763,0.1599,0.3133,43.6747,44,0.6829,523,0.0083,0.5692431561996779,0.43626943005181346,0.20262793914246197,-0.07391304347826087,-0.4778714436248683,-0.4268974700399467,0.20967741935483872,0.6328583403185247,0.5791274593669803,0.5382653061224489
南投縣南投市,0.8611,0.6782,0.3655,0.2528,0.5025,0.0717,0.649,0.1718,0.339,41.6689,41,0.4255,580,0.0472,0.5824807036438701,0.4516245487364621,0.24851324562984323,-0.20440528634361232,-0.46277372262773725,-0.4257473481195757,0.263892118112067,0.6563139297005766,0.6099036099036099,0.6053625377643505
南投縣仁愛鄉,0.8032,0.5129,0.1489,0.0946,0.4849,0.1138,0.69,0.1798,0.3627,37.4001,37,0.0488,560,0.4463,0.6564277588168373,0.49023638232271327,0.16897012929112795,-0.3311627906976744,-0.5882077678989237,-0.5597722960151803,0.18548799182422074,0.6917605216360403,0.6104053236539625,0.5861244019138756
南投縣水里鄉,0.7798,0.5065,0.2132,0.1431,0.4841,0.0886,0.6778,0.1453,0.2925,45.4311,47,0.8374,514,0.0306,0.5913410770855333,0.46344086021505376,0.2709519934906428,-0.1553398058252427,-0.42950819672131146,-0.42293464858199753,0.26189455636519504,0.6776803776129467,0.5912508544087491,0.5851851851851851
南投縣信義鄉,0.7869,0.468,0.1587,0.1121,0.4859,0.0722,0.6519,0.2052,0.382,38.339,37,0.0921,554,0.5104,0.6549763033175355,0.4576923076923077,0.2722007722007722,-0.16098484848484848,-0.5434146341463415,-0.5009861932938856,0.2184873949579832,0.6333676622039135,0.5777310924369747,0.5607180570221753
南投縣魚池鄉,0.7523,0.4905,0.1963,0.1343,0.4997,0.0891,0.6876,0.1391,0.2826,45.5308,46.463,0.8564,499,0.0476,0.5984104721832632,0.41438275942843755,0.14061384725196288,-0.13172966781214204,-0.4353550615152169,-0.3963083604777416,0.23226389516493448,0.625,0.5505945158942004,0.5494319555233261
南投縣中寮鄉,0.7421,0.4847,0.1818,0.1197,0.5169,0.0801,0.7091,0.1297,0.2629,46.7361,48.5848,0.9214,493,0.0187,0.6239536381197682,0.4409209383145091,0.2104807275877003,-0.078531796841656,-0.4501406013411205,-0.4539530842745439,0.19216757741347906,0.5381890635377463,0.5404428377767736,0.5723580884002692
南投縣竹山鎮,0.7719,0.5457,0.2468,0.17,0.5106,0.0837,0.6801,0.1498,0.3157,43.3241,43.0767,0.6396,531,0.0079,0.5849056603773585,0.40295847442523614,0.14044052863436124,-0.10510901399284087,-0.47760950985181566,-0.4228627579430069,0.23428939735739607,0.6296296296296297,0.5689655172413793,0.571364046973803
澎湖縣白沙鄉,0.7586,0.5048,0.2135,0.1569,0.514,0.088,0.6915,0.1561,0.3162,43.5731,43.8274,0.6694,637,0.0261,0.548922056384743,0.40389500423370023,0.20642978003384094,-0.05542168674698795,-0.4415807560137457,-0.3684210526315789,0.21525885558583105,0.5775280898876405,0.46938775510204084,0.5520716685330347
澎湖縣湖西鄉,0.7641,0.5398,0.2391,0.1718,0.4835,0.0923,0.6621,0.1622,0.3365,43.464,43,0.6558,644,0.0261,0.5612214645715979,0.4521452145214521,0.24925104853205513,-0.09877977919814061,-0.43130595862920657,-0.4139216904909882,0.2867912159947558,0.6159068865179438,0.5658965180605272,0.5949449125081011
澎湖縣馬公市,0.8485,0.6703,0.3298,0.246,0.473,0.0843,0.6237,0.1901,0.3693,40.3358,39,0.2846,701,0.0261,0.5400532072125332,0.4068759342301943,0.26884950435566235,-0.13356973995271867,-0.41375076734192756,-0.4014778325123153,0.2467700258397933,0.6020371044016006,0.541501976284585,0.5650273224043716
澎湖縣七美鄉,0.7208,0.4723,0.2192,0.1682,0.519,0.0789,0.6877,0.1615,0.3578,42.578,42,0.5447,615,0.0261,0.5173913043478261,0.41019955654101997,0.11607142857142858,-0.030303030303030304,-0.36363636363636365,-0.3409090909090909,0.20493827160493827,0.610705596107056,0.5285359801488834,0.5024630541871922
澎湖縣望安鄉,0.6622,0.4588,0.2124,0.1587,0.5399,0.066,0.6912,0.1376,0.2916,44.9992,46,0.7967,656,0.0261,0.63125,0.4807692307692308,0.39935064935064934,-0.054009819967266774,-0.43253467843631777,-0.4428754813863928,0.23728813559322035,0.5415896487985212,0.5451127819548872,0.4686907020872865
澎湖縣西嶼鄉,0.6515,0.4228,0.1845,0.1365,0.5178,0.0859,0.7038,0.1392,0.3028,44.9535,45.1102,0.7886,596,0.0261,0.5777479892761395,0.41683778234086244,0.25651577503429357,0.008502289077828646,-0.4049469964664311,-0.38396025550035484,0.2541047693510555,0.5970695970695971,0.5371498172959805,0.5009708737864078
屏東縣潮州鎮,0.8439,0.6557,0.3008,0.2081,0.4723,0.0969,0.6446,0.1625,0.3282,42.0372,42,0.4797,586,0.0784,0.5881481481481482,0.4332344213649852,0.28888888888888886,0.05504587155963303,-0.4140127388535032,-0.37042925278219396,0.16666666666666666,0.5317725752508361,0.47586206896551725,0.4686971235194585
屏東縣車城鄉,0.729,0.4569,0.16,0.104,0.4425,0.1092,0.6773,0.1262,0.2588,45.8947,47,0.878,532,0.0235,0.49925705794947994,0.2848557692307692,0.14594594594594595,0.13826735513482502,-0.32418952618453867,-0.2809968847352025,0.1325998841922409,0.5987903225806451,0.5336048879837068,0.4780447390223695
屏東縣春日鄉,0.6515,0.3804,0.1166,0.0735,0.4161,0.1337,0.651,0.1834,0.3821,37.9049,36.8636,0.0705,555,0.4548,0.5,0.3185483870967742,0.2928821470245041,-0.21724137931034482,-0.2839506172839506,-0.2848297213622291,0.14042553191489363,0.5886524822695035,0.5886524822695035,0.5286195286195287
屏東縣東港鎮,0.8,0.5803,0.2547,0.1727,0.498,0.0782,0.6486,0.1607,0.3424,40.0642,40,0.2764,552,0.0488,0.5292662819455894,0.3733692275833506,0.15720601237842619,0.05395621444578521,-0.40505701536936045,-0.3772160210111622,0.15759493670886077,0.5898700134468848,0.4851258581235698,0.49909828674481516
